date,temperature_2m,precipitation,rain,relative_humidity_2m,wind_speed_100m,wind_direction_100m,dew_point_2m,apparent_temperature,wind_speed_10m,wind_direction_10m
2012-03-18 19:00:00+00:00,11.051,0.0,0.0,67.21438,22.505037,262.6477,5.2009997,8.07573,17.518356,260.53775
2012-03-18 20:00:00+00:00,11.951,0.0,0.0,58.649616,29.070974,262.17102,4.101,8.527937,22.314192,259.7779
2012-03-18 21:00:00+00:00,11.701,0.1,0.1,51.946903,35.85932,263.6599,2.151,7.0217495,26.882141,262.30405
2012-03-18 22:00:00+00:00,12.201,0.1,0.1,47.640285,32.619255,259.18616,1.401,7.6409826,24.717085,257.38068
2012-03-18 23:00:00+00:00,12.000999,0.0,0.0,47.583668,37.936893,260.71652,1.201,6.4452305,27.887802,258.83514
2012-03-19 00:00:00+00:00,11.151,0.0,0.0,51.61178,37.114933,261.6342,1.5510001,5.3855934,26.693459,259.90256
2012-03-19 01:00:00+00:00,9.901,0.0,0.0,59.60148,35.747112,260.72748,2.401,4.5835714,24.64094,258.1976
2012-03-19 02:00:00+00:00,8.500999,0.0,0.0,67.857994,32.68871,258.56635,2.901,3.976428,19.829433,254.19742
2012-03-19 03:00:00+00:00,7.501,0.0,0.0,71.10204,29.888672,260.99158,2.601,3.3299708,17.026896,256.55136
2012-03-19 04:00:00+00:00,6.7009997,0.0,0.0,74.045105,25.683926,264.36942,2.401,3.1029387,12.849528,258.6901
2012-03-19 05:00:00+00:00,5.901,0.0,0.0,78.799164,21.129885,261.1797,2.5010002,2.5345473,11.384199,251.56496
2012-03-19 06:00:00+00:00,5.901,0.0,0.0,77.41047,21.188072,260.21765,2.251,2.5394382,11.043261,250.9743
2012-03-19 07:00:00+00:00,5.851,0.0,0.0,80.20272,19.09358,267.83896,2.701,2.7597265,9.746631,265.76367
2012-03-19 08:00:00+00:00,5.851,0.0,0.0,78.23329,15.905319,275.19434,2.351,3.2519016,5.937272,284.03625
2012-03-19 09:00:00+00:00,5.401,0.0,0.0,80.99804,14.799459,274.18484,2.401,2.9341903,5.0911684,278.13
2012-03-19 10:00:00+00:00,4.751,0.0,0.0,85.04733,5.0142193,291.03757,2.451,2.8695173,1.1384199,341.56494
2012-03-19 11:00:00+00:00,4.651,0.0,0.0,85.94782,6.9899354,281.88864,2.5010002,2.755249,1.2979984,303.6901
2012-03-19 12:00:00+00:00,4.151,0.0,0.0,87.75074,4.829907,296.56497,2.301,2.0299473,2.5959969,326.3099
2012-03-19 13:00:00+00:00,3.851,0.0,0.0,88.66592,6.792466,32.005356,2.151,1.2651205,5.6002855,44.999897
2012-03-19 14:00:00+00:00,3.851,0.0,0.0,87.72274,8.534353,62.354122,2.001,1.2540622,5.495161,58.392544
2012-03-19 15:00:00+00:00,5.251,0.0,0.0,83.01748,8.891344,68.62931,2.601,2.7752738,5.3999996,53.13002
2012-03-19 16:00:00+00:00,8.201,0.0,0.0,61.34553,4.6938252,85.60138,1.201,5.79399,3.2599385,83.659904
2012-03-19 17:00:00+00:00,10.201,0.0,0.0,52.284603,3.5455887,113.962494,0.851,7.788577,2.9024127,119.74479
2012-03-19 18:00:00+00:00,11.750999,0.0,0.0,45.172386,3.0758414,159.44388,0.25100002,9.925256,2.968636,165.96373
2012-03-19 19:00:00+00:00,12.801,0.0,0.0,40.80728,4.510787,208.61037,-0.199,11.588302,4.510787,208.61037
2012-03-19 20:00:00+00:00,14.101,0.0,0.0,37.768482,7.289445,212.90524,-0.09899998,12.92725,6.792466,212.00534
2012-03-19 21:00:00+00:00,14.901,0.0,0.0,37.730446,11.090103,215.75398,0.601,13.422134,9.585739,214.28693
2012-03-19 22:00:00+00:00,15.000999,0.0,0.0,40.281742,8.217153,208.8107,1.6010001,13.6564045,7.4128532,209.0545
2012-03-19 23:00:00+00:00,14.250999,0.0,0.0,46.708218,10.315115,209.24873,3.0010002,12.092951,9.021574,208.61037
2012-03-20 00:00:00+00:00,12.851,0.0,0.0,55.673683,14.480773,214.8754,4.2009997,9.705176,12.096214,216.52895
2012-03-20 01:00:00+00:00,11.151,0.0,0.0,61.833878,19.107151,227.29063,4.101,7.669029,14.264361,227.04541
2012-03-20 02:00:00+00:00,9.901,0.0,0.0,66.500175,17.072504,245.05612,3.951,7.1074553,9.339208,242.44727
2012-03-20 03:00:00+00:00,9.051,0.0,0.0,71.15301,12.6462,265.10098,4.101,6.7323446,6.28713,256.75946
2012-03-20 04:00:00+00:00,7.901,0.0,0.0,80.49297,7.653705,311.18582,4.751,5.879937,5.1544156,347.90527
2012-03-20 05:00:00+00:00,6.901,0.0,0.0,85.88226,7.172949,17.52567,4.7009997,4.801055,5.6233797,39.805527
2012-03-20 06:00:00+00:00,6.2009997,0.0,0.0,89.17811,5.8603754,47.489597,4.5509996,4.249238,4.39436,55.0079
2012-03-20 07:00:00+00:00,6.101,0.0,0.0,86.09968,4.6938257,57.528828,3.951,4.128583,3.7064266,60.94549
2012-03-20 08:00:00+00:00,5.601,0.0,0.0,87.57611,4.452954,75.96373,3.701,3.5718217,3.7585104,73.300674
2012-03-20 09:00:00+00:00,5.251,0.0,0.0,87.54321,4.68,90.0,3.351,3.1038375,4.1046314,74.74483
2012-03-20 10:00:00+00:00,5.001,0.0,0.0,85.68059,5.5887027,75.068535,2.801,2.5976472,5.154415,65.22488
2012-03-20 11:00:00+00:00,4.8009996,0.0,0.0,83.25705,6.725354,105.52418,2.201,2.3503313,4.73506,81.25392
2012-03-20 12:00:00+00:00,4.501,0.0,0.0,81.45416,6.519877,96.340096,1.6010001,1.8559313,5.3517847,70.346085
2012-03-20 13:00:00+00:00,4.251,0.0,0.0,79.68496,5.4477882,82.40546,1.051,1.5479107,5.1165614,50.710617
2012-03-20 14:00:00+00:00,4.151,0.0,0.0,77.96679,4.896529,72.89719,0.651,1.386486,5.0911684,44.999897
2012-03-20 15:00:00+00:00,5.651,0.0,0.0,77.094765,5.0142193,68.96242,1.951,3.0665402,5.3517847,42.27363
2012-03-20 16:00:00+00:00,10.801,0.0,0.0,57.133762,3.8939953,56.3099,2.651,8.743724,2.5959969,56.309914
2012-03-20 17:00:00+00:00,13.651,0.0,0.0,41.353405,1.2979984,123.690094,0.75100005,11.456207,1.2979984,146.3099
2012-03-20 18:00:00+00:00,15.651,0.0,0.0,38.223278,1.609969,206.56499,1.451,14.326838,2.0991426,210.96368
2012-03-20 19:00:00+00:00,17.201,0.0,0.0,38.53846,3.6,233.13002,2.951,16.757948,3.563818,224.9999
2012-03-20 20:00:00+00:00,18.501,0.0,0.0,38.104954,6.696387,233.74606,3.951,18.278744,5.8603754,227.4896
2012-03-20 21:00:00+00:00,19.401,0.0,0.0,38.364933,9.504272,232.69597,4.851,18.903847,8.435069,230.19447
2012-03-20 22:00:00+00:00,19.751,0.0,0.0,39.548542,8.891343,211.75943,5.601,19.16196,7.5942082,211.42952
2012-03-20 23:00:00+00:00,19.401,0.0,0.0,42.27465,10.1887,212.00534,6.251,17.926676,9.085988,213.6901
2012-03-21 00:00:00+00:00,18.201,0.0,0.0,47.648396,12.218805,224.9999,6.901,15.960293,9.931042,223.53127
2012-03-21 01:00:00+00:00,16.601,0.0,0.0,52.89565,12.413477,240.4613,6.9509997,14.433804,9.511088,240.5242
2012-03-21 02:00:00+00:00,14.750999,0.0,0.0,61.19652,13.324863,268.45187,7.351,13.161198,6.2145634,259.9921
2012-03-21 03:00:00+00:00,13.551,0.0,0.0,66.36809,13.849477,297.8972,7.401,11.940708,6.439876,296.56497
2012-03-21 04:00:00+00:00,12.051,0.0,0.0,75.23805,10.703569,317.72638,7.8009996,10.415905,7.289445,327.09476
2012-03-21 05:00:00+00:00,10.901,0.0,0.0,78.19281,6.439876,333.43503,7.251,9.561347,4.3349743,4.763556
2012-03-21 06:00:00+00:00,9.801,0.0,0.0,82.719315,2.5455842,8.130019,7.001,8.697255,2.3051248,38.65983
2012-03-21 07:00:00+00:00,9.201,0.0,0.0,84.07746,2.968636,75.96373,6.651,7.8337,3.5455887,66.037506
2012-03-21 08:00:00+00:00,8.601,0.0,0.0,85.763435,3.6179552,95.7105,6.351,7.0943184,4.0249224,63.435013
2012-03-21 09:00:00+00:00,8.201,0.0,0.0,86.01787,4.5536795,108.43504,6.001,6.567465,4.3498964,65.55606
2012-03-21 10:00:00+00:00,7.901,0.0,0.0,85.689545,2.16,90.0,5.651,6.328765,3.396233,57.99466
2012-03-21 11:00:00+00:00,7.5509996,0.0,0.0,85.95032,2.16,90.0,5.351,5.9134016,3.396233,57.99466
2012-03-21 12:00:00+00:00,7.151,0.0,0.0,86.50871,4.6938252,94.39862,5.0509996,5.286681,4.510787,61.389645
2012-03-21 13:00:00+00:00,6.8009996,0.0,0.0,86.77565,6.162207,96.70974,4.751,4.7097435,5.634891,63.435013
2012-03-21 14:00:00+00:00,6.4509997,0.0,0.0,87.65547,5.4119864,86.186005,4.5509996,4.4338045,4.8433046,48.01287
2012-03-21 15:00:00+00:00,8.500999,0.0,0.0,84.57795,4.2136917,70.01681,6.0509996,6.755928,5.1919937,33.6901
2012-03-21 16:00:00+00:00,14.750999,0.0,0.0,66.62437,3.6,53.13002,8.601,14.086832,2.0364676,44.999897
2012-03-21 17:00:00+00:00,18.251,0.0,0.0,45.111137,0.71999997,90.0,6.151,17.23223,0.35999998,180.0
2012-03-21 18:00:00+00:00,20.201,0.0,0.0,42.356625,2.8116899,230.19447,7.001,19.934242,2.8116899,219.80553
2012-03-21 19:00:00+00:00,21.651,0.0,0.0,38.611744,6.193674,234.46223,6.9509997,21.793264,5.3999996,233.13002
2012-03-21 20:00:00+00:00,22.751,0.0,0.0,38.009396,9.19939,239.42085,7.7009997,23.002186,8.0899935,237.72438
2012-03-21 21:00:00+00:00,23.351,0.0,0.0,38.3098,11.923557,241.11351,8.351,23.387455,10.1887,237.99466
2012-03-21 22:00:00+00:00,23.351,0.0,0.0,39.494152,13.089354,238.49579,8.801,22.935732,11.183201,236.82147
2012-03-21 23:00:00+00:00,22.651,0.0,0.0,41.48239,15.2947035,243.43501,8.901,21.345448,12.24,241.92761
2012-03-22 00:00:00+00:00,21.401,0.0,0.0,44.316185,16.279802,251.96562,8.750999,19.227884,12.641076,250.0168
2012-03-22 01:00:00+00:00,19.551,0.0,0.0,48.020218,14.561099,261.46933,8.251,17.536848,10.661107,258.31067
2012-03-22 02:00:00+00:00,17.551,0.0,0.0,56.108727,13.084402,277.90707,8.701,16.206505,6.87779,263.9911
2012-03-22 03:00:00+00:00,15.901,0.0,0.0,69.83757,9.021574,298.61035,10.401,15.268131,5.2416787,285.94547
2012-03-22 04:00:00+00:00,14.551,0.0,0.0,69.80656,4.6102495,321.34018,9.101,14.127869,1.2979984,303.6901
2012-03-22 05:00:00+00:00,13.250999,0.0,0.0,76.9798,1.4399999,360.0,9.301,12.954401,0.8049845,63.435013
2012-03-22 06:00:00+00:00,12.201,0.0,0.0,82.45885,1.1384199,108.43504,9.301,11.832605,1.2979984,123.690094
2012-03-22 07:00:00+00:00,11.351,0.0,0.0,89.2898,2.5455842,171.86998,9.651,11.046057,1.5273507,135.0001
2012-03-22 08:00:00+00:00,11.151,0.0,0.0,88.97435,2.8799999,180.0,9.401,10.77668,1.5273507,135.0001
2012-03-22 09:00:00+00:00,10.901,0.0,0.0,88.35646,2.4149535,153.43501,9.051,10.419209,1.609969,116.56499
2012-03-22 10:00:00+00:00,10.701,0.0,0.0,87.44855,4.1046314,142.12495,8.701,9.908916,3.096837,125.537766
2012-03-22 11:00:00+00:00,10.401,0.0,0.0,86.83012,8.287822,145.6196,8.301,9.532821,2.9024127,119.74479
2012-03-22 12:00:00+00:00,9.750999,0.0,0.0,87.359924,9.504272,142.69597,7.751,8.579514,4.0249224,116.56499
2012-03-22 13:00:00+00:00,9.151,0.0,0.0,88.50559,10.587918,125.311295,7.351,7.777261,4.73506,98.74608
2012-03-22 14:00:00+00:00,9.000999,0.0,0.0,87.58878,11.119281,119.05451,7.0509996,7.560815,4.6938252,94.39862
2012-03-22 15:00:00+00:00,11.451,0.0,0.0,82.92353,8.707237,119.74479,8.651,10.414828,4.68,90.0
2012-03-22 16:00:00+00:00,16.151001,0.0,0.0,65.58879,5.00128,120.256355,9.701,15.562382,3.563818,135.0001
2012-03-22 17:00:00+00:00,18.251,0.0,0.0,58.010963,4.829907,153.43501,9.851,17.62514,4.1046314,164.74483
2012-03-22 18:00:00+00:00,19.801,0.0,0.0,53.3749,6.489992,183.17976,10.051,19.85503,5.8603754,190.6196
2012-03-22 19:00:00+00:00,20.801,0.0,0.0,48.03798,9.227524,200.55612,9.401,21.055239,8.225035,203.19861
2012-03-22 20:00:00+00:00,21.551,0.0,0.0,46.341984,10.630672,208.30066,9.551,22.074587,9.339208,207.55272
2012-03-22 21:00:00+00:00,22.051,0.0,0.0,45.099392,11.609651,209.7448,9.601,22.445501,10.00256,210.25635
2012-03-22 22:00:00+00:00,22.201,0.0,0.0,44.390114,10.787993,205.7099,9.500999,22.288507,9.339208,207.55272
2012-03-22 23:00:00+00:00,21.701,0.0,0.0,45.91884,11.808878,217.56866,9.551,20.922152,10.009036,217.6943
2012-03-23 00:00:00+00:00,20.251,0.0,0.0,51.390312,12.475961,223.83095,9.901,18.750366,10.195057,222.13753
2012-03-23 01:00:00+00:00,18.351,0.0,0.0,58.230015,10.948973,226.33215,10.000999,17.104124,8.654987,224.9999
2012-03-23 02:00:00+00:00,16.451,0.0,0.0,67.65649,9.726664,218.991,10.451,15.766935,5.692099,214.69522
2012-03-23 03:00:00+00:00,14.701,0.0,0.0,76.69589,9.085988,213.6901,10.651,14.009285,6.151683,200.55612
2012-03-23 04:00:00+00:00,13.451,0.0,0.0,83.72158,8.707237,209.7448,10.750999,12.934673,5.1544156,192.09474
2012-03-23 05:00:00+00:00,12.250999,0.0,0.0,89.65933,7.69592,190.78426,10.601,11.7415085,4.802999,167.00539
2012-03-23 06:00:00+00:00,11.301,0.0,0.0,92.63564,7.771331,166.60748,10.151,10.748431,4.198285,149.03632
2012-03-23 07:00:00+00:00,10.601,0.0,0.0,94.479576,8.557102,157.75093,9.750999,9.874525,4.6102495,141.34016
2012-03-23 08:00:00+00:00,10.151,0.0,0.0,96.06092,8.39657,149.03632,9.551,9.482847,3.8268526,138.81418
2012-03-23 09:00:00+00:00,10.250999,0.0,0.0,95.74223,8.654987,135.0001,9.601,9.522665,4.3349743,131.63345
2012-03-23 10:00:00+00:00,10.401,0.0,0.0,95.426735,10.233123,129.28938,9.701,9.429567,6.193674,144.46223
2012-03-23 11:00:00+00:00,10.901,0.0,0.0,91.378944,10.233123,129.28938,9.551,9.782438,6.9153743,141.34016
2012-03-23 12:00:00+00:00,10.701,0.0,0.0,90.75335,9.726664,141.009,9.250999,9.569137,6.439876,153.43501
2012-03-23 13:00:00+00:00,10.500999,0.0,0.0,91.96997,8.534353,152.35411,9.250999,9.607847,4.802999,167.00539
2012-03-23 14:00:00+00:00,10.301,0.0,0.0,91.33979,8.0899935,147.72438,8.951,9.363017,4.5536795,161.56496
2012-03-23 15:00:00+00:00,11.151,0.0,0.0,87.196014,8.287822,145.6196,9.101,9.953731,6.6087217,150.64235
2012-03-23 16:00:00+00:00,12.301,0.0,0.0,78.404976,8.287822,145.6196,8.651,10.983507,6.6087217,150.64235
2012-03-23 17:00:00+00:00,13.901,0.0,0.0,69.67818,9.0,143.13002,8.451,12.387239,7.5942082,148.57048
2012-03-23 18:00:00+00:00,15.901,0.0,0.0,60.026024,10.948973,136.33215,8.151,14.160109,8.942214,139.89915
2012-03-23 19:00:00+00:00,16.751,0.0,0.0,57.83583,12.538134,140.82635,8.401,15.675852,10.086427,145.17545
2012-03-23 20:00:00+00:00,18.151,0.0,0.0,52.764584,13.527572,154.7989,8.351,17.685274,11.165805,159.22766
2012-03-23 21:00:00+00:00,18.801,0.0,0.0,50.488136,14.77755,177.20735,8.301,17.969719,12.24,180.0
2012-03-23 22:00:00+00:00,18.751,0.0,0.0,51.3371,12.768586,201.5015,8.500999,18.016603,10.966713,203.19862
2012-03-23 23:00:00+00:00,17.951,0.0,0.0,54.71283,13.513193,221.76021,8.701,16.392714,11.480557,221.18582
2012-03-24 00:00:00+00:00,17.301,0.0,0.0,57.19436,9.449572,220.36446,8.750999,15.816624,7.928177,219.47243
2012-03-24 01:00:00+00:00,16.451,0.0,0.0,60.361515,6.489992,199.44012,8.750999,15.274872,5.815978,201.80147
2012-03-24 02:00:00+00:00,15.151,0.0,0.0,66.934456,7.342588,191.30989,9.051,14.189461,4.896529,197.10281
2012-03-24 03:00:00+00:00,13.601,0.0,0.0,75.24499,6.28713,203.6294,9.301,12.757671,4.5536795,198.43504
2012-03-24 04:00:00+00:00,12.351,0.0,0.0,83.31261,5.904439,217.56866,9.601,11.550415,4.829907,206.56499
2012-03-24 05:00:00+00:00,11.500999,0.0,0.0,85.774536,4.1046314,217.87505,9.201,10.912427,2.6208394,195.94547
2012-03-24 06:00:00+00:00,11.451,0.0,0.0,84.906685,3.2599385,186.3401,9.000999,10.928011,1.8,180.0
2012-03-24 07:00:00+00:00,10.601,0.0,0.0,89.229706,4.379589,189.46225,8.901,10.103705,1.4399999,180.0
2012-03-24 08:00:00+00:00,10.851,0.0,0.0,87.462456,5.8048253,209.7448,8.851,10.282655,1.835647,191.30989
2012-03-24 09:00:00+00:00,10.651,0.0,0.0,87.1487,5.95906,205.01686,8.601,9.916691,2.52,180.0
2012-03-24 10:00:00+00:00,10.201,0.0,0.0,88.29571,3.396233,237.99466,8.351,9.462882,2.0991426,210.96368
2012-03-24 11:00:00+00:00,9.551,0.0,0.0,90.05884,2.0364676,224.9999,8.001,8.710009,2.1897945,189.46225
2012-03-24 12:00:00+00:00,8.901,0.0,0.0,91.55907,3.0758414,200.55612,7.601,7.9079285,2.5455842,188.13002
2012-03-24 13:00:00+00:00,8.750999,0.0,0.0,91.549416,4.452954,194.03627,7.4509997,7.7247066,2.52,180.0
2012-03-24 14:00:00+00:00,8.951,0.0,0.0,91.87479,5.0911684,188.13002,7.7009997,7.8785696,3.2599385,173.6599
2012-03-24 15:00:00+00:00,10.451,0.0,0.0,89.21763,4.73506,171.25392,8.750999,9.596153,3.6179552,174.2895
2012-03-24 16:00:00+00:00,11.901,0.0,0.0,80.224335,6.297428,149.03632,8.601,10.782468,5.154415,155.22488
2012-03-24 17:00:00+00:00,13.351,0.0,0.0,71.00154,8.78872,145.0079,8.201,11.84474,7.10031,149.53453
2012-03-24 18:00:00+00:00,14.701,0.0,0.0,62.026157,11.019764,141.63248,7.501,12.757559,8.891343,148.24057
2012-03-24 19:00:00+00:00,16.451,0.0,0.0,54.697285,13.18308,145.0079,7.3009996,14.841915,10.805998,150.01845
2012-03-24 20:00:00+00:00,17.701,0.0,0.0,48.00278,15.778518,152.8504,6.5509996,16.29637,12.57426,156.3706
2012-03-24 21:00:00+00:00,18.551,0.0,0.0,43.81492,17.654686,163.41258,6.001,17.290222,13.979871,168.11136
2012-03-24 22:00:00+00:00,18.401,0.0,0.0,44.076008,16.808569,170.13426,5.9509997,16.73283,13.397612,173.82993
2012-03-24 23:00:00+00:00,17.951,0.0,0.0,45.182518,18.448023,174.40076,5.901,15.55497,14.77755,177.20735
2012-03-25 00:00:00+00:00,16.801,0.0,0.0,49.26248,17.462784,188.29706,6.101,13.795198,13.910169,190.43742
2012-03-25 01:00:00+00:00,15.801,0.0,0.0,55.28241,15.463246,204.77512,6.851,13.236385,12.074766,206.56499
2012-03-25 02:00:00+00:00,13.901,0.0,0.0,65.097725,13.281023,212.82854,7.4509997,11.989733,8.587338,213.02386
2012-03-25 03:00:00+00:00,12.351,0.0,0.0,74.2722,10.799999,216.86998,7.901,10.973945,5.692099,214.69522
2012-03-25 04:00:00+00:00,11.250999,0.0,0.0,81.22964,8.39657,210.96368,8.151,10.067111,4.802999,192.99461
2012-03-25 05:00:00+00:00,10.051,0.0,0.0,89.791664,7.0911775,203.9625,8.451,8.908087,5.0528407,184.08554
2012-03-25 06:00:00+00:00,9.051,0.0,0.0,92.823494,5.7599998,180.0,7.9509997,7.834176,4.6800003,157.3801
2012-03-25 07:00:00+00:00,8.750999,0.0,0.0,93.44146,7.8954163,136.8476,7.751,7.4523487,4.8965297,126.027466
2012-03-25 08:00:00+00:00,8.201,0.0,0.0,94.37646,13.397612,120.699646,7.351,6.5037727,6.9527545,111.25058
2012-03-25 09:00:00+00:00,7.901,0.0,0.0,94.040726,15.629971,118.92633,7.001,6.1868324,6.489992,109.440125
2012-03-25 10:00:00+00:00,7.8009996,0.0,0.0,93.393265,12.031756,128.92755,6.8009996,5.903533,7.42159,129.09386
2012-03-25 11:00:00+00:00,7.851,0.0,0.0,92.43916,12.496718,138.50363,6.7009997,6.0471535,6.618519,135.0001
2012-03-25 12:00:00+00:00,8.201,0.0,0.0,90.88828,14.529915,131.98714,6.8009996,6.395322,6.792466,122.00535
2012-03-25 13:00:00+00:00,8.701,0.0,0.0,88.4668,16.548256,135.88132,6.901,6.8171215,7.491114,125.21768
2012-03-25 14:00:00+00:00,8.951,0.0,0.0,86.6881,17.566378,134.16977,6.851,6.9679623,8.0899935,122.27562
2012-03-25 15:00:00+00:00,9.951,0.0,0.0,81.05475,18.171976,123.6901,6.851,7.5719223,10.805998,119.98155
2012-03-25 16:00:00+00:00,11.351,0.0,0.0,69.16727,21.889065,126.30459,5.901,8.040508,15.696165,126.60716
2012-03-25 17:00:00+00:00,12.750999,0.3,0.3,63.295994,25.96496,135.0001,5.9509997,9.06777,18.328207,135.0001
2012-03-25 18:00:00+00:00,13.701,0.7,0.7,63.731182,32.048088,141.84273,6.9509997,9.714958,21.986542,140.31459
2012-03-25 19:00:00+00:00,12.000999,1.6,1.6,76.26048,32.28981,149.14587,7.9509997,8.350108,21.370783,147.38077
2012-03-25 20:00:00+00:00,11.101,2.8,2.8,92.314964,32.69664,159.37004,9.901,8.027972,20.991426,157.8336
2012-03-25 21:00:00+00:00,10.801,4.1,4.1,95.760284,29.620802,163.76758,10.151,8.236746,17.992796,160.11475
2012-03-25 22:00:00+00:00,10.701,3.8,3.8,96.07766,30.430117,169.08891,10.101,7.9957,18.861387,166.75948
2012-03-25 23:00:00+00:00,10.750999,4.2,4.2,93.85519,35.9946,210.66885,9.801,7.350526,23.042812,208.96756
2012-03-26 00:00:00+00:00,10.301,1.5,1.5,84.779755,22.493519,230.19447,7.851,7.661313,14.264361,227.04541
2012-03-26 01:00:00+00:00,9.601,0.5,0.5,90.67632,8.161764,221.42357,8.151,8.476696,4.39436,214.9921
2012-03-26 02:00:00+00:00,8.750999,0.8,0.8,91.2374,4.73506,171.25392,7.401,7.797245,1.9386592,158.19853
2012-03-26 03:00:00+00:00,8.051,1.3,1.3,91.50418,9.585739,124.286934,6.751,6.325453,6.162207,96.70974
2012-03-26 04:00:00+00:00,7.8009996,0.6,0.6,93.714195,15.379206,110.55613,6.851,5.736559,8.647496,87.614105
2012-03-26 05:00:00+00:00,7.7009997,0.7,0.7,96.3141,17.555305,105.46127,7.151,5.6001854,9.3876505,85.60138
2012-03-26 06:00:00+00:00,7.9509997,0.7,0.7,96.98114,18.861387,103.24053,7.501,5.8259964,10.1376915,83.88459
2012-03-26 07:00:00+00:00,7.401,0.5,0.5,95.9756,19.416653,100.68486,6.8009996,5.0310574,10.661107,78.31066
2012-03-26 08:00:00+00:00,7.0509996,0.2,0.2,94.65176,18.584509,98.914856,6.251,4.6438913,10.041354,75.46551
2012-03-26 09:00:00+00:00,7.2009997,0.0,0.0,95.639984,18.03237,93.43356,6.5509996,4.8991385,9.793058,72.89719
2012-03-26 10:00:00+00:00,7.4509997,0.0,0.0,95.32081,15.463244,77.90526,6.751,5.500492,7.7043357,52.594578
2012-03-26 11:00:00+00:00,7.401,0.0,0.0,93.37281,14.934577,74.623695,6.401,5.4841595,6.9153743,51.34017
2012-03-26 12:00:00+00:00,7.4509997,0.0,0.0,93.05458,13.556282,79.28693,6.401,5.648615,6.1305785,49.76371
2012-03-26 13:00:00+00:00,7.351,0.0,0.0,92.091934,10.829959,74.57778,6.151,5.7132397,4.6102495,38.65983
2012-03-26 14:00:00+00:00,7.151,0.0,0.0,92.717926,9.605998,77.00539,6.0509996,5.5307693,4.3349743,41.63345
2012-03-26 15:00:00+00:00,8.551,0.0,0.0,93.43135,11.212135,84.47256,7.5509996,6.9262133,6.792466,57.99466
2012-03-26 16:00:00+00:00,10.901,0.0,0.0,80.084045,10.105681,94.08554,7.601,9.175465,7.5685663,92.72626
2012-03-26 17:00:00+00:00,11.951,0.0,0.0,70.00676,10.636766,113.962494,6.651,9.879645,8.373386,115.46331
2012-03-26 18:00:00+00:00,13.101,0.0,0.0,63.376186,10.703569,132.27362,6.3009996,10.907602,8.654987,135.0001
2012-03-26 19:00:00+00:00,13.951,0.0,0.0,64.886925,11.923557,151.11351,7.4509997,11.906008,9.504273,155.37645
2012-03-26 20:00:00+00:00,14.250999,0.0,0.0,63.20488,12.768586,158.4985,7.351,12.023491,10.587917,162.18102
2012-03-26 21:00:00+00:00,14.801,0.0,0.0,61.20835,12.413476,163.14153,7.401,12.677603,9.9571085,167.4712
2012-03-26 22:00:00+00:00,15.051,0.0,0.0,59.82113,11.113451,204.90474,7.3009996,12.993305,9.339208,207.55272
2012-03-26 23:00:00+00:00,15.000999,0.0,0.0,58.794296,12.031756,218.92755,7.001,12.780977,9.957108,220.60121
2012-03-27 00:00:00+00:00,15.101,0.0,0.0,58.617847,13.089354,238.49579,7.0509996,12.786699,10.685391,237.38077
2012-03-27 01:00:00+00:00,14.201,0.0,0.0,62.548477,14.587776,254.24875,7.151,11.8247795,11.27553,253.30067
2012-03-27 02:00:00+00:00,12.500999,0.0,0.0,74.04636,14.417988,272.86234,8.001,10.980417,6.849467,266.98727
2012-03-27 03:00:00+00:00,11.000999,0.0,0.0,82.587425,11.966953,291.16132,8.151,9.611265,6.2145634,280.0079
2012-03-27 04:00:00+00:00,9.901,0.0,0.0,88.56984,7.8954163,316.8476,8.101,8.732456,4.6102495,321.34018
2012-03-27 05:00:00+00:00,8.601,0.0,0.0,92.79869,3.8773184,338.19852,7.501,7.635126,2.1897945,350.53775
2012-03-27 06:00:00+00:00,7.651,0.0,0.0,94.02918,1.8,53.13002,6.751,6.5270796,2.0364676,44.999897
2012-03-27 07:00:00+00:00,7.851,0.0,0.0,94.03843,1.609969,116.56499,6.9509997,6.808873,1.8,53.13002
2012-03-27 08:00:00+00:00,7.101,0.0,0.0,94.980415,1.0182338,224.9999,6.351,6.0326347,1.0182338,44.999897
2012-03-27 09:00:00+00:00,6.501,0.0,0.0,95.28592,2.16,270.0,5.8009996,5.339596,0.8049845,26.564985
2012-03-27 10:00:00+00:00,5.9509997,0.0,0.0,95.59702,3.8773184,291.80148,5.3009996,4.7451906,0.35999998,90.0
2012-03-27 11:00:00+00:00,5.501,0.0,0.0,95.248764,3.096837,305.53775,4.8009996,4.093214,1.0182338,44.999897
2012-03-27 12:00:00+00:00,5.2009997,0.0,0.0,95.23754,2.0991426,329.03632,4.501,3.6171598,1.8,53.13002
2012-03-27 13:00:00+00:00,4.9509997,0.0,0.0,95.22815,2.8799999,90.0,4.251,3.043426,3.671294,78.6901
2012-03-27 14:00:00+00:00,4.9509997,0.0,0.0,94.89515,6.763786,115.20109,4.2009997,2.9300694,4.379589,80.53775
2012-03-27 15:00:00+00:00,7.901,0.0,0.0,90.24428,7.5685663,115.34614,6.401,6.2558355,5.0528407,85.91447
2012-03-27 16:00:00+00:00,11.750999,0.0,0.0,74.42104,5.904439,127.568665,7.351,10.361487,4.8433046,131.98714
2012-03-27 17:00:00+00:00,13.651,0.0,0.0,67.992035,5.6920996,161.56496,7.851,12.326925,5.2416787,164.05453
